ID,Title,Location,Salary,summary
7aba45ffde3ad6ee,Ericsson-LG Enterprise 경력 개발자 (추가 ),에릭슨엘지 서울 금천구,,웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
37127548f83bb7f7,[Search & Clova] 네이버 웹검색 연구/개발 경력사원,네이버 대한민국,,러닝 패키지 중 한가지를 자신있게 활용할 수 있는 능력 • Linux에서의 개발작업이 익숙하며 Java/ Python/C++ 중 한가지 언어를 잘 다루는 능력 [우대사항] • 검색서비스의 수집/정제/랭킹개발업무 경력 • 포털...
65232d6e37b8f7fb,주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode 서울,,일관성을 보장할 수 있는 시스템 연구 및 개발 [업무 내용] - Python과 Airflow를 이용한 데이터 파이프라인 개발 - Spark와... 본적인 전산 지식에 대한 이해 - Python / Java / Scala...
f281c810daf0e10d,카카오 네트워크 엔지니어,카카오 4.2 성남 판교역,,"있는 자신감 넘치시는 분 (기술, 응대 모든 면에서) 해외여행 결격사유 없는 분 선호 자격 bash, python 등을 이용한 인프라 관리 자동화 스크립트 가능하신 분 인프라 운영 및 관리 관련 Tool 개발/경험이 있으..."
e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루 서울 관악구,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
475cc377417d9a5b,데이터수집개발파트,Nexon 성남 분당구,,"주요업무 - 넥슨 인하우스 데이터 수집 시스템 개발 및 운영 지원자격 - 경력 무관 - Java 또는 Python, Go 중에 개발 경험이 있으신 분 - 클라우드 (AWS or Azure, GCP) 서비스 개발 경험이..."
d1e75364ef505c68,"데이터 가치 함께 발굴하실 머신러닝, 통계 모델링 전문가",카카오 4.2 성남 판교역,,해당 기술에 자신감이 있으신 분도 환영합니다. 지원자격 머신 러닝/통계 등 모델링에 활용하는 언어( Python/Scala/R 등) 및 도구(Tensor flow/Pytorch 등)를 하나 이상 능숙하게 다룰 수 있으신...
2695294aea6dc3b6,MongoDB Engineer,카카오 4.2 성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
de8ad67cf88179fe,DevOps Engineer,Nielsen 3.8 서울,,"least one... following programming languages: C/C++, Python, Go, JavaScript Knowledge in network and multithread..."
61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스..."
e26a3d7d12a95bd8,Consultant: Green Growth Index Simulatio...,Global Green Growth Institute 대한민국,,source programming software like Python. The main deliverables... consultancy... models using Python is necessary...
fa839fed02943ef7,"Technical Specialist, Professional Servi...",Google 4.3 서울,,"one or more object-oriented programming language (e.g., Java, Python, etc.). Experience in mobile and web development best..."
606646e13ad5c569,Solution Architect,Kinaxis 서울,,"JDA, etc. * Technical skills... SQL, R, Java Script, Python, etc. If you want... part of a team that supports you..."
aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 - Max script 또는 Mel Script의 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용 능력 - 아트웍 관련 툴 제작 또는 플러그인 제작 경험
25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
464ef95516a5fa5c,8퍼센트 경력 개발자,8퍼센트 서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
95ac4ab8946165ed,[월간 카카오 3월] AdTech/비즈플랫폼 주니어 경력 개발자,카카오 4.2 대한민국,,"처리와 관련된 개발 업무를 담당하고 있습니다. [지원자격] 개발 경력 만 5년 미만 Java, Scala, Python 중 1개 이상의 언어에 능숙 복잡한 문제 상황 분석력, 이해력, 해결 능력 및 커뮤니케이션 능력 필요..."
a459013391a3d600,Solutions Architect,Cloudera 대한민국,,"tools Familiarity with scripting tools... bash shell scripts, Python... Perl, Ansible, Chef, Puppet Solid background..."
68ee194a9d487aac,Data Engineer,고도소프트 서울 구로구,,"MongoDB, CouchBase, Hadoop, Redis 등 운영 경험이 있는 분 - PHP, Python, JAVA, GO 중 1개 이상 사용한 개발이 가능한 분 우대사항 - Spark, ELK, R, MapReduce..."
40acc204682e5219,R&D 연구원,홍익대학교 무인이동체자율항법연구실 서울 마포구,"월급 2,500,000원 - 3,000,000원","로봇공학, 드론, 임베디드시스템 운용 및 통신, 머신러닝 중 일부 프로그래밍: Matlab, C/C++, Python, ROS 등 임베디드시스템: Raspberry PI, Arduino 등 오픈소스 기반 플랫폼 경험자..."
0184fd84022533a6,Datacenter Engineer,Oracle 3.8 서울,,"Base Operating System Install • Some experience with Perl, Python, Bash or Java • Core OS Services: ssh, telnet, ftp, nfs..."
a50fce6cc2cb57c9,자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트 서울 충정로역,,리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행... Description - 자연어 처리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행 - 자연어 전처리 (형태소 분석...
effcb5381cceb13b,"Software Engineer, University Graduate",Google 4.3 서울,,"languages, including... limited to: Java, C/C++, Python, JavaScript, or Go. Experience working with one or more from..."
b085b3c302873fcc,Staff RF Production Test Engineer,Qualcomm 4.1 서울,,"so on) Skills in scripting language programming... C++, Python and Perl. Fluent in English Hands-on experience on lab..."
a26c6742b80a60ba,[ 2020 YG ENTERTAINMENT ] 정보관리팀 경력 (IT시스...,YG 엔터테인먼트 서울 합정동,,"리기사 보유자 - 개발 프로젝트 참여 경력 보유자 - PM/PL 업무 수행 가능자 - 개발언어(PHP/ Python), SE/NE 업무 가능자 - 원만한 커뮤니케이션 및 교류 가능자 # 접수방법 - 당사 Recruit..."
9f7af88b0ef15493,Deep Learning Architect,Amazon Web Services Korea LLC 서울,,"deep learning (e.g., CNN, RNN, LSTM) · Experience in using Python, R or Matlab or other statistical/machine learning software..."
691f61972f31c777,이탈방지팀-서비스 개발자,Nexon 성남 분당구,,"Hbase, Presto, Hive 등 빅데이터 프레임웍을 활용한 ETL 지원자격 - 경력제한 없음 - Python, Nodejs 기반 웹서비스 개발 기술 스택 사용 경험 - aws 서비스 기반 dev-ops 경험..."
1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
dd06066d79860614,MySQL Engineer,카카오 4.2 성남 판교역,,"지원자격 대용량 DBMS 운영 경험이 있는 분 (실력, 의지는 중요하나 경력'기간'은 중요하지 않음) python, go, bash 등 스크립팅 언어를 하나 이상 사용하실 수 있는 분 MySQL 에 대해 전반적으로 이해하고..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
20604c00a91032e4,[네이버파이낸셜] CSS 모델 개발 및 운영 담당자,네이버 대한민국,,"데이터 핸들링 및 분석에 능숙하신 분 [우대사항] - 비 금융 데이터 분석 경험이 있으신 분 - R, Python 등을 활용한 ML 개발 경험이 있으신 분 [채용조건] ﻿ - 정규직 전형절차 및 기타사항 1 전형절차..."
86b22315c32f950a,"(하나금융융합기술원) AI/Bigdata 석,박사 연구원(경력직) 채용",하나금융티아이 인천 검암경서동,,"통계 가설검증(계량경제학) 이론들에 대한 연구능력 ㆍ기계학습 이론들에 대한 연구능력 ㆍ프로그래밍 언어: Python 중급 이상 [우대사항] ㆍ계량투자 관련 경험(시스템 트레이딩, 백테스트 시스템 설계 등) ㆍ클라우드..."
cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
917cc06120add6e1,Data Scientist,Soomgo 서울 강남구,,이상 경력자 • Stakeholder와의 원활한 커뮤니케이션 능력 • SQL 능숙하게 활용 가능한 분 • Python을 활용한 수학적 통계 분석 및 모델링 가능한 분 • Tensorflow/Pytorch/Keras 등 하나...
e26a3d7d12a95bd8,Consultant: Green Growth Index Simulatio...,Global Green Growth Institute 대한민국,,source programming software like Python. The main deliverables... consultancy... models using Python is necessary...
86b22315c32f950a,"(하나금융융합기술원) AI/Bigdata 석,박사 연구원(경력직) 채용",하나금융티아이 인천 검암경서동,,"통계 가설검증(계량경제학) 이론들에 대한 연구능력 ㆍ기계학습 이론들에 대한 연구능력 ㆍ프로그래밍 언어: Python 중급 이상 [우대사항] ㆍ계량투자 관련 경험(시스템 트레이딩, 백테스트 시스템 설계 등) ㆍ클라우드..."
c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
40acc204682e5219,R&D 연구원,홍익대학교 무인이동체자율항법연구실 서울 마포구,"월급 2,500,000원 - 3,000,000원","로봇공학, 드론, 임베디드시스템 운용 및 통신, 머신러닝 중 일부 프로그래밍: Matlab, C/C++, Python, ROS 등 임베디드시스템: Raspberry PI, Arduino 등 오픈소스 기반 플랫폼 경험자..."
9ba11226adbb856d,Platform/BSP SW APPS Engineering - Engin...,Qualcomm 4.1 서울,,"scripting languages is preferred (Shell/ Python) Responsibilities: -Keeps abreast... C, C++, Java, Python, etc. Preferred..."
a26c6742b80a60ba,[ 2020 YG ENTERTAINMENT ] 정보관리팀 경력 (IT시스...,YG 엔터테인먼트 서울 합정동,,"리기사 보유자 - 개발 프로젝트 참여 경력 보유자 - PM/PL 업무 수행 가능자 - 개발언어(PHP/ Python), SE/NE 업무 가능자 - 원만한 커뮤니케이션 및 교류 가능자 # 접수방법 - 당사 Recruit..."
f281c810daf0e10d,카카오 네트워크 엔지니어,카카오 4.2 성남 판교역,,"있는 자신감 넘치시는 분 (기술, 응대 모든 면에서) 해외여행 결격사유 없는 분 선호 자격 bash, python 등을 이용한 인프라 관리 자동화 스크립트 가능하신 분 인프라 운영 및 관리 관련 Tool 개발/경험이 있으..."
917cc06120add6e1,Data Scientist,Soomgo 서울 강남구,,이상 경력자 • Stakeholder와의 원활한 커뮤니케이션 능력 • SQL 능숙하게 활용 가능한 분 • Python을 활용한 수학적 통계 분석 및 모델링 가능한 분 • Tensorflow/Pytorch/Keras 등 하나...
d585814d097935eb,카카오톡 보이스톡/페이스톡/라이브톡 개발자,카카오 4.2 성남 판교역,,"워크 서버 개발 경력 VoIP 기술에 대한 이해 우대 사항 음성 합성 또는 영상 합성 경험 MySQL, Python, JavaScript, Node.js 경험 서비스 운영 경험 ※ 카카오 기술 직군의 경우, 개발 경력 2..."
dd06066d79860614,MySQL Engineer,카카오 4.2 성남 판교역,,"지원자격 대용량 DBMS 운영 경험이 있는 분 (실력, 의지는 중요하나 경력'기간'은 중요하지 않음) python, go, bash 등 스크립팅 언어를 하나 이상 사용하실 수 있는 분 MySQL 에 대해 전반적으로 이해하고..."
cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
7aba45ffde3ad6ee,Ericsson-LG Enterprise 경력 개발자 (추가 ),에릭슨엘지 서울 금천구,,웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
b085b3c302873fcc,Staff RF Production Test Engineer,Qualcomm 4.1 서울,,"so on) Skills in scripting language programming... C++, Python and Perl. Fluent in English Hands-on experience on lab..."
effcb5381cceb13b,"Software Engineer, University Graduate",Google 4.3 서울,,"languages, including... limited to: Java, C/C++, Python, JavaScript, or Go. Experience working with one or more from..."
a459013391a3d600,Solutions Architect,Cloudera 대한민국,,"tools Familiarity with scripting tools... bash shell scripts, Python... Perl, Ansible, Chef, Puppet Solid background..."
0184fd84022533a6,Datacenter Engineer,Oracle 3.8 서울,,"Base Operating System Install • Some experience with Perl, Python, Bash or Java • Core OS Services: ssh, telnet, ftp, nfs..."
e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루 서울 관악구,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
37127548f83bb7f7,[Search & Clova] 네이버 웹검색 연구/개발 경력사원,네이버 대한민국,,러닝 패키지 중 한가지를 자신있게 활용할 수 있는 능력 • Linux에서의 개발작업이 익숙하며 Java/ Python/C++ 중 한가지 언어를 잘 다루는 능력 [우대사항] • 검색서비스의 수집/정제/랭킹개발업무 경력 • 포털...
7eb726eeabdf393d,[온라인공채] ZUM 데이터 분석(경력),미래에셋제5호기업인수목적 서울 서초구,,"업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) - 복잡한 분석 결과에 대한 명확한 의사소통 및 문서화... SQL|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python"
01bc879744c28f9c,Support Engineer _ Azure PaaS,Microsoft 4.2 서울,,"Java, Node, Python, PHP and Ruby, .NET... Linux, NGNIX, Apache, Java, Node, Python, PHP and Ruby • Experience with customer..."
20604c00a91032e4,[네이버파이낸셜] CSS 모델 개발 및 운영 담당자,네이버 대한민국,,"데이터 핸들링 및 분석에 능숙하신 분 [우대사항] - 비 금융 데이터 분석 경험이 있으신 분 - R, Python 등을 활용한 ML 개발 경험이 있으신 분 [채용조건] ﻿ - 정규직 전형절차 및 기타사항 1 전형절차..."
518298c796a11371,2020 상반기 개발직군,딜리버리히어로코리아 서울 서초구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>API...
de8ad67cf88179fe,DevOps Engineer,Nielsen 3.8 서울,,"least one... following programming languages: C/C++, Python, Go, JavaScript Knowledge in network and multithread..."
be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"Content-based Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV..."
95ac4ab8946165ed,[월간 카카오 3월] AdTech/비즈플랫폼 주니어 경력 개발자,카카오 4.2 대한민국,,"처리와 관련된 개발 업무를 담당하고 있습니다. [지원자격] 개발 경력 만 5년 미만 Java, Scala, Python 중 1개 이상의 언어에 능숙 복잡한 문제 상황 분석력, 이해력, 해결 능력 및 커뮤니케이션 능력 필요..."
475cc377417d9a5b,데이터수집개발파트,Nexon 성남 분당구,,"주요업무 - 넥슨 인하우스 데이터 수집 시스템 개발 및 운영 지원자격 - 경력 무관 - Java 또는 Python, Go 중에 개발 경험이 있으신 분 - 클라우드 (AWS or Azure, GCP) 서비스 개발 경험이..."
39c7aea684076307,[신세계아이앤씨] (주)신세계아이앤씨 상반기 시스템운영/개발 부문 인재모...,신세계 4.5 대한민국,,"운영경험자 -. 빅데이터 시스템 (Hadoop, Spark 등) 경험자 -. CRM 시스템 관리 경험자 -. Python, NoSQL, 머신러닝, 딥러닝 경험자 및 수행 가능자 -. AWS 경험자 / SAP 경험자..."
b0e9252f0c2cf6ec,[개발]위메프패션 백엔드 개발자(정규직),위메프 2.3 대한민국,,"위메프패션 서비스 백엔드 개발 [자격사항] - 백엔드개발 경력 3년 이상 - Java, Node.js, Python, Php, Ruby 중 하나 이상 백엔드 개발 경험이 있으신 분 - NoSql 사용 경험이 있으신 분..."
606646e13ad5c569,Solution Architect,Kinaxis 서울,,"JDA, etc. * Technical skills... SQL, R, Java Script, Python, etc. If you want... part of a team that supports you..."
475bfcb9fe2956fa,"Solution Architect, Data Scientist - WWF...",NVIDIA 서울,,"fields 3+ years work or research experience with Python, C++ software development A proven track record of academic..."
d7e490bf343e5721,인공지능AI 기술연구개발(신입/경력),아이디어콘서트 성남 분당구,,래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>자바...
2695294aea6dc3b6,MongoDB Engineer,카카오 4.2 성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스..."
5ed0334bca0963cb,[Autonomous Driving] Virtual Environment...,네이버 대한민국,,"C/C++, Software Design, Debugging Skills ㅇ 스크립트 언어 개발 경험 ( Python, Bash, etc) ㅇ Embedded Platform과 System Software 개발 경험 및 이해..."
2f3c39f93e5abf96,(주)신세계아이앤씨 상반기 AI/기획/데이터분석 부문 인재,신세계아이앤씨 서울 중구,,"Programming : R, Python, SQL 등 경험자 -. 데이터... 터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베..."
a50fce6cc2cb57c9,자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트 서울 충정로역,,리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행... Description - 자연어 처리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행 - 자연어 전처리 (형태소 분석...
d1e75364ef505c68,"데이터 가치 함께 발굴하실 머신러닝, 통계 모델링 전문가",카카오 4.2 성남 판교역,,해당 기술에 자신감이 있으신 분도 환영합니다. 지원자격 머신 러닝/통계 등 모델링에 활용하는 언어( Python/Scala/R 등) 및 도구(Tensor flow/Pytorch 등)를 하나 이상 능숙하게 다룰 수 있으신...
33da210b05e4dac7,"Design Consultant, Sr II",Synopsys 대한민국,,"DFT, MBIST, and ATPG tools. • Experience scripting... Python and Tcl. Experience with Verilog or SystemVerilog RTL..."
1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
fa839fed02943ef7,"Technical Specialist, Professional Servi...",Google 4.3 서울,,"one or more object-oriented programming language (e.g., Java, Python, etc.). Experience in mobile and web development best..."
9b123ff73f89c0e5,[개발]상담시스템 백엔드 개발자(정규직),위메프 2.3 대한민국,,"개발 및 연동 - Vue.js, Python, Django를 이용한 신규... Python 등으로 웹개발 경험 필수 - 웹 Front 개발(javascript, html, css) 기술 보유자 [우대사항] - Python..."
aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 - Max script 또는 Mel Script의 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용 능력 - 아트웍 관련 툴 제작 또는 플러그인 제작 경험
464ef95516a5fa5c,8퍼센트 경력 개발자,8퍼센트 서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
aa21d09eb021ffeb,Hardware Platform Application Engineer,Intel 4.1 서울,,"DDR4  Embedded systems programming experience  TCL, Python scripting experience  Systems level, logical and methodical..."
68ee194a9d487aac,Data Engineer,고도소프트 서울 구로구,,"MongoDB, CouchBase, Hadoop, Redis 등 운영 경험이 있는 분 - PHP, Python, JAVA, GO 중 1개 이상 사용한 개발이 가능한 분 우대사항 - Spark, ELK, R, MapReduce..."
9f7af88b0ef15493,Deep Learning Architect,Amazon Web Services Korea LLC 서울,,"deep learning (e.g., CNN, RNN, LSTM) · Experience in using Python, R or Matlab or other statistical/machine learning software..."
ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 여의도,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
691f61972f31c777,이탈방지팀-서비스 개발자,Nexon 성남 분당구,,"Hbase, Presto, Hive 등 빅데이터 프레임웍을 활용한 ETL 지원자격 - 경력제한 없음 - Python, Nodejs 기반 웹서비스 개발 기술 스택 사용 경험 - aws 서비스 기반 dev-ops 경험..."
65232d6e37b8f7fb,주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode 서울,,일관성을 보장할 수 있는 시스템 연구 및 개발 [업무 내용] - Python과 Airflow를 이용한 데이터 파이프라인 개발 - Spark와... 본적인 전산 지식에 대한 이해 - Python / Java / Scala...
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"Content-based Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV..."
9ba11226adbb856d,Platform/BSP SW APPS Engineering - Engin...,Qualcomm 4.1 서울,,"scripting languages is preferred (Shell/ Python) Responsibilities: -Keeps abreast... C, C++, Java, Python, etc. Preferred..."
01bc879744c28f9c,Support Engineer _ Azure PaaS,Microsoft 4.2 서울,,"Java, Node, Python, PHP and Ruby, .NET... Linux, NGNIX, Apache, Java, Node, Python, PHP and Ruby • Experience with customer..."
c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
475bfcb9fe2956fa,"Solution Architect, Data Scientist - WWF...",NVIDIA 서울,,"fields 3+ years work or research experience with Python, C++ software development A proven track record of academic..."
aa21d09eb021ffeb,Hardware Platform Application Engineer,Intel 4.1 서울,,"DDR4  Embedded systems programming experience  TCL, Python scripting experience  Systems level, logical and methodical..."
ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 여의도,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
475cc377417d9a5b,데이터수집개발파트,Nexon 성남 분당구,,"주요업무 - 넥슨 인하우스 데이터 수집 시스템 개발 및 운영 지원자격 - 경력 무관 - Java 또는 Python, Go 중에 개발 경험이 있으신 분 - 클라우드 (AWS or Azure, GCP) 서비스 개발 경험이..."
d585814d097935eb,카카오톡 보이스톡/페이스톡/라이브톡 개발자,카카오 4.2 성남 판교역,,"워크 서버 개발 경력 VoIP 기술에 대한 이해 우대 사항 음성 합성 또는 영상 합성 경험 MySQL, Python, JavaScript, Node.js 경험 서비스 운영 경험 ※ 카카오 기술 직군의 경우, 개발 경력 2..."
2f3c39f93e5abf96,(주)신세계아이앤씨 상반기 AI/기획/데이터분석 부문 인재,신세계아이앤씨 서울 중구,,"Programming : R, Python, SQL 등 경험자 -. 데이터... 터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베..."
68ee194a9d487aac,Data Engineer,고도소프트 서울 구로구,,"MongoDB, CouchBase, Hadoop, Redis 등 운영 경험이 있는 분 - PHP, Python, JAVA, GO 중 1개 이상 사용한 개발이 가능한 분 우대사항 - Spark, ELK, R, MapReduce..."
37127548f83bb7f7,[Search & Clova] 네이버 웹검색 연구/개발 경력사원,네이버 대한민국,,러닝 패키지 중 한가지를 자신있게 활용할 수 있는 능력 • Linux에서의 개발작업이 익숙하며 Java/ Python/C++ 중 한가지 언어를 잘 다루는 능력 [우대사항] • 검색서비스의 수집/정제/랭킹개발업무 경력 • 포털...
7aba45ffde3ad6ee,Ericsson-LG Enterprise 경력 개발자 (추가 ),에릭슨엘지 서울 금천구,,웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
e26a3d7d12a95bd8,Consultant: Green Growth Index Simulatio...,Global Green Growth Institute 대한민국,,source programming software like Python. The main deliverables... consultancy... models using Python is necessary...
917cc06120add6e1,Data Scientist,Soomgo 서울 강남구,,이상 경력자 • Stakeholder와의 원활한 커뮤니케이션 능력 • SQL 능숙하게 활용 가능한 분 • Python을 활용한 수학적 통계 분석 및 모델링 가능한 분 • Tensorflow/Pytorch/Keras 등 하나...
